,PropertyAddress,LAT,LON
5753,"044XX S WALLACE ST, Chicago, IL",41.7530464,-87.6398042
5754,"053XX S MOZART ST, Chicago, IL",41.782733,-87.69469889999999
5755,"060XX S FRANCISCO AVE, Chicago, IL",41.78089749999999,-87.69586059999999
5756,"0000X E 99TH PL, Chicago, IL",41.7140013,-87.6134735
5757,"067XX N ARTESIAN AVE, Chicago, IL",41.9485252,-87.6895052
5758,"043XX S HONORE ST, Chicago, IL",41.7812029,-87.6703155
5759,"066XX S KOMENSKY AVE, Chicago, IL",41.7677169,-87.7236947
5760,"045XX S PAULINA ST, Chicago, IL",41.8040089,-87.667287
5761,"011XX E 45TH ST, Chicago, IL",41.8130892,-87.61154630000001
5762,"023XX W MONROE ST, Chicago, IL",41.8801563,-87.6962583
5763,"073XX S CHAMPLAIN AVE, Chicago, IL",41.7365817,-87.60853360000002
5764,"043XX S ALBANY AVE, Chicago, IL",41.80998049999999,-87.7015897
5765,"084XX S BLACKSTONE AVE, Chicago, IL",41.76593949999999,-87.5885509
5766,"038XX W 61ST PL, Chicago, IL",41.78261579999999,-87.63755189999999
5767,"061XX S WOODLAWN AVE, Chicago, IL",41.7587969,-87.5958227
5768,"048XX W ARGYLE ST, Chicago, IL",41.97155619999999,-87.6751223
5769,"032XX N KEATING AVE, Chicago, IL",41.9650421,-87.7460741
5770,"044XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
5771,"022XX S SAWYER AVE, Chicago, IL",41.7825916,-87.7044485
5772,"058XX S ARTESIAN AVE, Chicago, IL",41.7952225,-87.6852966
5773,"048XX W MONTANA ST, Chicago, IL",41.9251759,-87.74772039999999
5774,"042XX W KAMERLING AVE, Chicago, IL",41.9050744,-87.7460811
5775,"092XX S BURLEY AVE, Chicago, IL",41.6738264,-87.5447386
5776,"053XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
5777,"030XX W CERMAK RD, Chicago, IL",41.8508084,-87.7737411
5778,"062XX N CALIFORNIA AVE, Chicago, IL",41.9596407,-87.6986264
5779,"013XX W ADAMS ST, Chicago, IL",41.8792285,-87.653408
5780,"059XX W WRIGHTWOOD AVE, Chicago, IL",41.9289633,-87.65614049999999
5781,"087XX S BENNETT AVE, Chicago, IL",41.7465237,-87.5782823
5782,"007XX N PINE AVE, Chicago, IL",41.8850454,-87.76252339999999
5783,"079XX S ADA ST, Chicago, IL",41.7649949,-87.6573512
5784,"018XX W 17TH ST, Chicago, IL",41.8587801,-87.66134679999999
5785,"021XX N LAWNDALE AVE, Chicago, IL",41.9532477,-87.72024619999999
5786,"007XX N ELIZABETH ST, Chicago, IL",41.8847821,-87.6589743
5787,"012XX S KOSTNER AVE, Chicago, IL",41.734632,-87.7311343
5788,"095XX S LA SALLE ST, Chicago, IL",41.7084076,-87.6271491
5789,"001XX E 92ND ST, Chicago, IL",41.7280911,-87.55064399999999
5790,"053XX S BISHOP ST, Chicago, IL",41.7640337,-87.6605599
5791,"003XX S LOOMIS ST, Chicago, IL",41.85203629999999,-87.6611313
5792,"047XX W SHAKESPEARE AVE, Chicago, IL",41.9199102,-87.72663179999999
5793,"046XX N CLIFTON AVE, Chicago, IL",41.9416767,-87.6577939
5794,"115XX S ABERDEEN ST, Chicago, IL",41.7450634,-87.6511615
5795,"022XX S WOOD ST, Chicago, IL",41.7877287,-87.66928589999999
5796,"027XX S CENTRAL PARK AVE, Chicago, IL",41.8583709,-87.7151761
5797,"045XX W 79TH PL, Chicago, IL",41.74878229999999,-87.709662
5798,"120XX S PERRY AVE, Chicago, IL",41.7219164,-87.6262397
5799,"058XX S TALMAN AVE, Chicago, IL",41.7828096,-87.689831
5800,"042XX N MASON AVE, Chicago, IL",41.9530696,-87.7755534
5801,"013XX N LOREL AVE, Chicago, IL",41.9022039,-87.75954689999999
5802,"082XX S KILDARE AVE, Chicago, IL",41.8114214,-87.7311988
5803,"017XX W 99TH ST, Chicago, IL",41.7138024,-87.6721443
5804,"001XX E 59TH ST, Chicago, IL",41.78822539999999,-87.5908873
5805,"104XX S GREEN ST, Chicago, IL",41.8792076,-87.64845199999999
5806,"025XX W FOSTER AVE, Chicago, IL",41.9747121,-87.71060779999999
5807,"017XX W 91ST ST, Chicago, IL",41.7286622,-87.65128969999999
5808,"044XX W MARQUETTE RD, Chicago, IL",41.7719709,-87.6835069
5809,"050XX W WRIGHTWOOD AVE, Chicago, IL",41.9289633,-87.65614049999999
5810,"016XX W OLIVE AVE, Chicago, IL",41.9839819,-87.7601651
5811,"065XX S CALIFORNIA AVE, Chicago, IL",41.8425353,-87.69709080000001
5812,"010XX W MONTROSE AVE, Chicago, IL",41.9608288,-87.7384251
5813,"009XX E 81ST ST, Chicago, IL",41.7478318,-87.5856508
5814,"097XX S ELLIS AVE, Chicago, IL",41.78000970000001,-87.6010543
5815,"033XX S LEAVITT ST, Chicago, IL",41.7164411,-87.6770832
5816,"047XX N TALMAN AVE, Chicago, IL",41.9489935,-87.69489109999999
5817,"057XX S SPAULDING AVE, Chicago, IL",41.80991059999999,-87.7064314
5818,"012XX S DAMEN AVE, Chicago, IL",41.7957436,-87.67435859999999
5819,"079XX S JEFFERY BLVD, Chicago, IL",41.7461487,-87.57587889999999
5820,"051XX W DEMING PL, Chicago, IL",41.9286798,-87.6423148
5821,"039XX W GLADYS AVE, Chicago, IL",41.8762153,-87.7084169
5822,"041XX N MONTICELLO AVE, Chicago, IL",41.9480384,-87.71889279999999
5823,"054XX S NATOMA AVE, Chicago, IL",41.7885702,-87.7877695
5824,"073XX S CLYDE AVE, Chicago, IL",41.743381,-87.5734032
5825,"051XX S WESTERN AVE, Chicago, IL",41.8459728,-87.6858195
5826,"027XX S WHIPPLE ST, Chicago, IL",41.777192,-87.699418
5827,"074XX S MAY ST, Chicago, IL",41.7654807,-87.6529142
5828,"051XX S WASHTENAW AVE, Chicago, IL",41.7846118,-87.69108589999999
5829,"045XX N HAMLIN AVE, Chicago, IL",41.9391654,-87.7222886
5830,"099XX S LOWE AVE, Chicago, IL",41.7488718,-87.640318
5831,"042XX S ROCKWELL ST, Chicago, IL",41.8781,-87.6298
5832,"0000X N PARKSIDE AVE, Chicago, IL",41.9330377,-87.7675076
5833,"031XX W 25TH ST, Chicago, IL",41.8465448,-87.6889008
5834,"056XX S SAWYER AVE, Chicago, IL",41.7825916,-87.7044485
5835,"133XX S AVENUE N, Chicago, IL",41.7027518,-87.5389076
5836,"124XX S MICHIGAN AVE, Chicago, IL",41.7637496,-87.62164589999999
5837,"014XX S AVERS AVE, Chicago, IL",41.8496539,-87.7214042
5838,"022XX N PARKSIDE AVE, Chicago, IL",41.9330377,-87.7675076
5839,"052XX W BYRON ST, Chicago, IL",41.9515827,-87.7456143
5840,"018XX S BLUE ISLAND AVE, Chicago, IL",41.8541926,-87.6642406
5841,"017XX W HENDERSON ST, Chicago, IL",41.941757,-87.7312661
5842,"027XX W 41ST ST, Chicago, IL",41.8193398,-87.6841534
5843,"022XX W GIDDINGS ST, Chicago, IL",41.9668625,-87.75767530000002
5844,"0000X W KINZIE ST, Chicago, IL",41.8894586,-87.62888199999999
5845,"043XX N NARRAGANSETT AVE, Chicago, IL",41.9384343,-87.7860364
5846,"086XX S LOOMIS BLVD, Chicago, IL",41.7722657,-87.65915919999999
5847,"039XX N WHIPPLE ST, Chicago, IL",41.9461972,-87.704126
5848,"003XX W 107TH ST, Chicago, IL",41.6994713,-87.657133
5849,"054XX S CHRISTIANA AVE, Chicago, IL",41.8567775,-87.7090442
5850,"020XX W GARFIELD BLVD, Chicago, IL",41.7941705,-87.6548627
5851,"001XX W 118TH ST, Chicago, IL",41.6794634,-87.6541395
5852,"047XX N CLARENDON AVE, Chicago, IL",41.9612418,-87.649891
5853,"024XX S ST LOUIS AVE, Chicago, IL",41.8098063,-87.7111942
5854,"050XX N TROY ST, Chicago, IL",41.9427399,-87.706498
5855,"034XX S EMERALD AVE, Chicago, IL",41.75427330000001,-87.64290749999999
5856,"011XX N HONORE ST, Chicago, IL",41.937344,-87.67423219999999
5857,"062XX S TROY ST, Chicago, IL",41.6952306,-87.6997584
5858,"067XX N ASHLAND AVE, Chicago, IL",41.9519823,-87.6689237
5859,"042XX S FRANCISCO AVE, Chicago, IL",41.78089749999999,-87.69586059999999
5860,"006XX E 115TH ST, Chicago, IL",41.6855879,-87.6084022
5861,"014XX W 103RD ST, Chicago, IL",41.7056656,-87.7343191
5862,"109XX S CHURCH ST, Chicago, IL",41.69579179999999,-87.6428535
5863,"027XX S HARDING AVE, Chicago, IL",41.8486576,-87.7234526
5864,"021XX S LAFLIN ST, Chicago, IL",41.8623781,-87.6638909
5865,"117XX S INDIANA AVE, Chicago, IL",41.763781,-87.62003910000001
5866,"054XX N KENMORE AVE, Chicago, IL",41.9578811,-87.6562228
5867,"029XX W SHERWIN AVE, Chicago, IL",42.0149826,-87.691867
5868,"049XX N AVERS AVE, Chicago, IL",41.9409518,-87.7235522
5869,"039XX N RICHMOND ST, Chicago, IL",41.9503083,-87.7017834
5870,"012XX N MONTICELLO AVE, Chicago, IL",41.9480384,-87.71889279999999
5871,"030XX W HARRISON ST, Chicago, IL",41.873796,-87.69609059999999
5872,"057XX W ROOSEVELT RD, Chicago, IL",41.8662767,-87.71663679999999
5873,"055XX S MAY ST, Chicago, IL",41.7654807,-87.6529142
5874,"073XX S EVANS AVE, Chicago, IL",41.7712933,-87.6069722
5875,"047XX N CENTRAL PARK AVE, Chicago, IL",41.9456481,-87.7171982
5876,"036XX W 55TH ST, Chicago, IL",41.7931134,-87.7327636
5877,"016XX S ALLPORT ST, Chicago, IL",41.8577157,-87.6574682
5878,"051XX W BARRY AVE, Chicago, IL",41.9373918,-87.6384174
5879,"047XX W MARQUETTE RD, Chicago, IL",41.7719709,-87.6835069
5880,"034XX W 18TH ST, Chicago, IL",41.8575972,-87.68090079999999
5881,"040XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
5882,"027XX S SACRAMENTO AVE, Chicago, IL",41.7936005,-87.69867529999999
5883,"002XX N KOLMAR AVE, Chicago, IL",41.9370768,-87.7408591
5884,"030XX W MEDILL AVE, Chicago, IL",41.9241469,-87.68768279999999
5885,"011XX N LONG AVE, Chicago, IL",41.9313405,-87.76132299999999
5886,"052XX S WHIPPLE ST, Chicago, IL",41.777192,-87.699418
5887,"031XX S GREEN ST, Chicago, IL",41.8792076,-87.64845199999999
5888,"007XX W COUCH PL, Chicago, IL",41.8852363,-87.6468919
5889,"052XX S LAWNDALE AVE, Chicago, IL",41.7714681,-87.71520369999999
5890,"064XX S HONORE ST, Chicago, IL",41.7812029,-87.6703155
5891,"021XX N LARAMIE AVE, Chicago, IL",41.9514445,-87.7570732
5892,"055XX S SEELEY AVE, Chicago, IL",41.7884262,-87.6753739
5893,"030XX S AVERS AVE, Chicago, IL",41.8496539,-87.7214042
5894,"017XX E 87TH ST, Chicago, IL",41.73700960000001,-87.5781404
5895,"009XX W 35TH PL, Chicago, IL",41.8781,-87.6298
5896,"072XX S INGLESIDE AVE, Chicago, IL",41.7606407,-87.6017403
5897,"013XX W GARFIELD BLVD, Chicago, IL",41.7941705,-87.6548627
5898,"002XX E 111TH ST, Chicago, IL",41.6927643,-87.6103811
5899,"033XX W 85TH ST, Chicago, IL",41.7382016,-87.7403291
5900,"062XX S HAMLIN AVE, Chicago, IL",41.798781,-87.7184187
5901,"016XX W PRATT BLVD, Chicago, IL",42.0051546,-87.6837194
5902,"009XX N SACRAMENTO BLVD, Chicago, IL",41.8901951,-87.7016482
5903,"047XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
5904,"015XX W 19TH ST, Chicago, IL",41.8555234,-87.6806184
5905,"070XX S STEWART AVE, Chicago, IL",41.7917108,-87.6355427
5906,"019XX W TAYLOR ST, Chicago, IL",41.8696287,-87.67150989999999
5907,"021XX N LECLAIRE AVE, Chicago, IL",41.92871179999999,-87.7538644
5908,"004XX N DRAKE AVE, Chicago, IL",41.94220989999999,-87.71626719999999
5909,"049XX W WELLINGTON AVE, Chicago, IL",41.9353895,-87.7326228
5910,"010XX N PULASKI RD, Chicago, IL",41.93911019999999,-87.72717879999999
5911,"057XX S CENTRAL AVE, Chicago, IL",41.8230926,-87.763138
5912,"001XX W 109TH ST, Chicago, IL",41.69549689999999,-87.6741445
5913,"051XX N DAMEN AVE, Chicago, IL",41.9505032,-87.6786568
5914,"014XX E 68TH ST, Chicago, IL",41.7714107,-87.5919315
5915,"021XX W 53RD PL, Chicago, IL",41.7966129,-87.6780155
5916,"064XX S WINCHESTER AVE, Chicago, IL",41.7800563,-87.6727066
5917,"015XX W HOLLYWOOD AVE, Chicago, IL",41.985221,-87.65625790000001
5918,"027XX W DIVISION ST, Chicago, IL",41.9028763,-87.70196159999999
5919,"016XX N OAKLEY AVE, Chicago, IL",41.9649027,-87.6863552
5920,"011XX W WRIGHTWOOD AVE, Chicago, IL",41.9289633,-87.65614049999999
5921,"038XX S ARTESIAN AVE, Chicago, IL",41.7952225,-87.6852966
5922,"019XX W 95TH ST, Chicago, IL",41.7206051,-87.6635264
5923,"022XX W 21ST ST, Chicago, IL",41.8538465,-87.6880621
5924,"008XX W FLETCHER ST, Chicago, IL",41.9386271,-87.6807515
5925,"080XX S BISHOP ST, Chicago, IL",41.7640337,-87.6605599
5926,"103XX S CLAREMONT AVE, Chicago, IL",41.7464873,-87.6815929
5927,"020XX W ERIE ST, Chicago, IL",41.8942221,-87.642276
5928,"028XX W FULLERTON AVE, Chicago, IL",41.9244358,-87.7341124
5929,"016XX N ADA ST, Chicago, IL",41.9124417,-87.66243159999999
5930,"003XX E 47TH ST, Chicago, IL",41.8096002,-87.6146472
5931,"067XX N Olmsted Ave, Chicago, IL",42.0027789,-87.81801089999999
5932,"004XX W BRIAR PL, Chicago, IL",41.93844,-87.642622
5933,"055XX W Warwick Ave, Chicago, IL",41.9487341,-87.75698109999999
5934,"071XX S EUCLID AVE, Chicago, IL",41.7454243,-87.5770611
5935,"060XX N NICKERSON AVE, Chicago, IL",41.9900798,-87.8037835
5936,"056XX S KILPATRICK AVE, Chicago, IL",41.7748615,-87.7397502
5937,"038XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
5938,"045XX N LOWELL AVE, Chicago, IL",41.9581227,-87.7369294
5939,"051XX W BERTEAU AVE, Chicago, IL",41.9570088,-87.7506507
5940,"016XX N HALSTED ST, Chicago, IL",41.9160828,-87.6484419
5941,"007XX W FULTON MARKET, Chicago, IL",41.8865543,-87.6572125
5942,"0000X S MIDWAY ST, Chicago, IL",41.78677589999999,-87.7521884
5943,"010XX W MONROE ST, Chicago, IL",41.8808054,-87.6285104
5944,"040XX N RAVENSWOOD AVE, Chicago, IL",41.9738264,-87.67434019999999
5945,"015XX N NORTH PARK AVE, Chicago, IL",41.9131249,-87.63705739999999
5946,"032XX W 48TH PL, Chicago, IL",41.8061544,-87.6406162
5947,"022XX N STOCKTON DR, Chicago, IL",41.9228181,-87.6357434
5948,"041XX W CONGRESS PKWY, Chicago, IL",41.8748958,-87.6961278
5949,"049XX N KARLOV AVE, Chicago, IL",41.94634629999999,-87.72921459999999
5950,"040XX W SCHOOL ST, Chicago, IL",41.9406954,-87.7430577
5951,"016XX E MARQUETTE DR, Chicago, IL",41.7755908,-87.576123
5952,"003XX N WABASH AVE, Chicago, IL",41.888868,-87.626394
5953,"067XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
5954,"004XX W ONTARIO ST, Chicago, IL",41.8929866,-87.6308854
5955,"067XX S ASHLAND AVE, Chicago, IL",41.8225032,-87.6672433
5956,"014XX S LAKE SHORE DR E, Chicago, IL",41.8033479,-87.5816686
5957,"011XX E 53RD ST, Chicago, IL",41.8000184,-87.5962263
5958,"043XX N SHERIDAN RD, Chicago, IL",41.978201,-87.65503319999999
5959,"012XX E 53RD ST, Chicago, IL",41.7998615,-87.5933664
5960,"027XX W SUNNYSIDE AVE, Chicago, IL",41.9628726,-87.7186976
5961,"036XX S IRON ST, Chicago, IL",41.8281362,-87.6593027
5962,"076XX N EASTLAKE TER, Chicago, IL",42.02113079999999,-87.6646895
5963,"003XX S WELLS ST, Chicago, IL",41.8714017,-87.6343033
5964,"071XX S NORMAL BLVD, Chicago, IL",41.7695374,-87.6372485
5965,"022XX W ARGYLE ST, Chicago, IL",41.9727452,-87.6636429
5966,"025XX N ST LOUIS AVE, Chicago, IL",41.9392445,-87.71493579999999
5967,"012XX W 35TH ST, Chicago, IL",41.8299021,-87.63375219999999
5968,"0000X W C12 ST, Chicago, IL",41.894405,-87.672929
5969,"0000X N FRANKLIN ST, Chicago, IL",41.8977952,-87.6352331
5970,"057XX N WINTHROP AVE, Chicago, IL",41.98417480000001,-87.6580359
5971,"004XX S WELLS ST, Chicago, IL",41.8714017,-87.6343033
5972,"039XX N LAWNDALE AVE, Chicago, IL",41.9532477,-87.72024619999999
5973,"024XX N Cannon Dr, Chicago, IL",41.9295169,-87.6359434
5974,"070XX S ASHLAND AVE, Chicago, IL",41.870551,-87.665753
5975,"044XX W BERTEAU AVE, Chicago, IL",41.9570088,-87.7506507
5976,"024XX N MILWAUKEE AVE, Chicago, IL",41.9473987,-87.73743189999999
5977,"018XX N WELLS ST, Chicago, IL",41.8989026,-87.6342911
5978,"040XX W MELROSE ST, Chicago, IL",41.9409182,-87.6404124
5979,"016XX W BERTEAU AVE, Chicago, IL",41.9570088,-87.7506507
5980,"012XX N WOLCOTT AVE, Chicago, IL",41.9504207,-87.67594799999999
5981,"095XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
5982,"088XX S PLEASANT AVE, Chicago, IL",41.7283885,-87.6713826
5983,"032XX N HALSTED ST, Chicago, IL",41.9160828,-87.6484419
5984,"075XX S CARPENTER ST, Chicago, IL",41.7359575,-87.649703
5985,"003XX S RIVERSIDE PLZ, Chicago, IL",41.8800271,-87.638674
5986,"015XX W FULTON ST, Chicago, IL",41.8866867,-87.6651615
5987,"043XX S DREXEL BLVD, Chicago, IL",41.8120454,-87.6044122
5988,"010XX W 111TH ST, Chicago, IL",41.6905948,-87.7628833
5989,"031XX S SHIELDS AVE, Chicago, IL",41.8163703,-87.6347012
5990,"053XX S KEDZIE AVE, Chicago, IL",41.7611892,-87.7027073
5991,"068XX N WAYNE AVE, Chicago, IL",41.9324964,-87.6623359
5992,"012XX S LAKE SHORE DR E, Chicago, IL",41.7905726,-87.5830659
5993,"015XX W BARRY AVE, Chicago, IL",41.9373918,-87.6384174
5994,"026XX N CLARK ST, Chicago, IL",41.9489777,-87.6579379
5995,"022XX N HALSTED ST, Chicago, IL",41.9160828,-87.6484419
5996,"032XX N CICERO AVE, Chicago, IL",41.9470361,-87.7470632
5997,"0000X W B10 ST, Chicago, IL",41.8781136,-87.6297982
5998,"031XX W PALMER BLVD, Chicago, IL",41.9205241,-87.75050039999999
5999,"0000X W CONCOURSE H ST, Chicago, IL",41.8781136,-87.6297982
6000,"021XX W SUPERIOR ST, Chicago, IL",41.8957819,-87.6377244
6001,"009XX W MONTANA ST, Chicago, IL",41.9260556,-87.66808309999999
6002,"021XX N BISSELL ST, Chicago, IL",41.91811269999999,-87.65214490000001
6003,"074XX S MARYLAND AVE, Chicago, IL",41.7531131,-87.6040148
6004,"019XX W CULLOM AVE, Chicago, IL",41.9592894,-87.7155212
6005,"021XX N STOCKTON DR, Chicago, IL",41.9228181,-87.6357434
6006,"006XX W FULTON ST, Chicago, IL",41.8868221,-87.7209379
6007,"015XX W RANDOLPH ST, Chicago, IL",41.8846919,-87.6484066
6008,"014XX W WEBSTER AVE, Chicago, IL",41.9216511,-87.6595559
6009,"021XX E 87TH ST, Chicago, IL",41.73700960000001,-87.5781404
6010,"025XX W IOWA ST, Chicago, IL",41.8972099,-87.7236954
6011,"069XX S STEWART AVE, Chicago, IL",41.7917108,-87.6355427
6012,"020XX W IOWA ST, Chicago, IL",41.8972099,-87.7236954
6013,"044XX N SEELEY AVE, Chicago, IL",41.97054910000001,-87.6804572
6014,"003XX N CLAREMONT AVE, Chicago, IL",41.904851,-87.6858541
6015,"073XX S CHAPPEL AVE, Chicago, IL",41.7448073,-87.57463849999999
6016,"005XX W OAKDALE AVE, Chicago, IL",41.9352243,-87.66121389999999
6017,"004XX E KENSINGTON AVE, Chicago, IL",41.6822226,-87.60937950000002
6018,"086XX S TRIPP AVE, Chicago, IL",41.7713022,-87.7286605
6019,"008XX N LARAMIE AVE, Chicago, IL",41.9514445,-87.7570732
6020,"108XX S KEDZIE AVE, Chicago, IL",41.7611892,-87.7027073
6021,"015XX N LA SALLE DR, Chicago, IL",41.8897025,-87.6330145
6022,"015XX W ADDISON ST, Chicago, IL",41.9484384,-87.6553327
6023,"005XX W CHICAGO AVE, Chicago, IL",41.8956094,-87.7016721
6024,"013XX W FOSTER AVE, Chicago, IL",41.9761424,-87.73677880000001
6025,"025XX W Cermak Rd, Chicago, IL",41.85340619999999,-87.63574539999999
6026,"032XX W 79TH ST, Chicago, IL",41.7500447,-87.6829197
6027,"0000X W VAN BUREN ST, Chicago, IL",41.8763319,-87.6537695
6028,"019XX N CENTRAL PARK AVE, Chicago, IL",41.8862729,-87.7172554
6029,"022XX W ST PAUL AVE, Chicago, IL",41.9122892,-87.7521287
6030,"021XX W ADDISON ST, Chicago, IL",41.9462284,-87.7397123
6031,"003XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
6032,"019XX N LINCOLN PARK WEST, Chicago, IL",41.9241419,-87.6371621
6033,"006XX W BRIAR PL, Chicago, IL",41.93844,-87.642622
6034,"024XX E 71ST ST, Chicago, IL",41.7658393,-87.5669947
6035,"002XX W JACKSON BLVD, Chicago, IL",41.87736839999999,-87.70109730000001
6036,"017XX N STOCKTON DR, Chicago, IL",41.9228181,-87.6357434
6037,"047XX N WESTERN AVE, Chicago, IL",41.95036030000001,-87.68829029999999
6038,"023XX W 24TH PL, Chicago, IL",41.8469418,-87.7278714
6039,"001XX N BESSIE COLEMAN DR, Chicago, IL",41.98480310000001,-87.88569079999999
6040,"056XX S DORCHESTER AVE, Chicago, IL",41.7605383,-87.5908348
6041,"039XX N KIMBALL AVE, Chicago, IL",41.9570768,-87.71301319999999
6042,"077XX S VERNON AVE, Chicago, IL",41.7373244,-87.6129318
6043,"003XX E JACKSON DR, Chicago, IL",41.8783275,-87.6206862
6044,"007XX S COLUMBUS DR, Chicago, IL",41.8745933,-87.6205822
6045,"015XX W THOMAS ST, Chicago, IL",41.901293,-87.6761179
6046,"017XX W ERIE ST, Chicago, IL",41.8935004,-87.6579588
6047,"007XX E GRAND AVE, Chicago, IL",41.8915948,-87.62072049999999
6048,"026XX W GEORGE ST, Chicago, IL",41.9334989,-87.7368505
6049,"0000X S LOOMIS ST, Chicago, IL",41.8646704,-87.6620695
6050,"052XX S COTTAGE GROVE AVE, Chicago, IL",41.7505052,-87.60529199999999
6051,"009XX N KINGSBURY ST, Chicago, IL",41.8990278,-87.6444211
6052,"007XX W BARRY AVE, Chicago, IL",41.9373918,-87.6384174
6053,"044XX N DOVER ST, Chicago, IL",41.9652803,-87.6654271
6054,"072XX W HOWARD ST, Chicago, IL",42.0190084,-87.7455754
6055,"079XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
6056,"003XX E GRAND AVE, Chicago, IL",41.8918633,-87.6050944
6057,"010XX N MOZART ST, Chicago, IL",41.9466761,-87.69924759999999
6058,"004XX N PARK DR, Chicago, IL",41.890696,-87.619136
6059,"050XX N BROADWAY, Chicago, IL",41.96417950000001,-87.6566587
6060,"015XX S LYNN WHITE DR, Chicago, IL",41.8634784,-87.6087353
6061,"021XX W NORTH AVE, Chicago, IL",41.9091343,-87.7860307
6062,"053XX S KIMBARK AVE, Chicago, IL",41.76688679999999,-87.5941952
6063,"0000X W 69TH ST, Chicago, IL",41.7685814,-87.6455659
6064,"047XX W WARWICK AVE, Chicago, IL",41.9487341,-87.75698109999999
6065,"011XX E BOWEN AVE, Chicago, IL",41.81939759999999,-87.6117709
6066,"007XX N HAMLIN AVE, Chicago, IL",41.9391654,-87.7222886
6067,"054XX S ST LOUIS AVE, Chicago, IL",41.8098063,-87.7111942
6068,"011XX W RANDOLPH ST, Chicago, IL",41.8846237,-87.64771019999999
6069,"006XX S MORGAN ST, Chicago, IL",41.8809651,-87.6525283
6070,"0000X N THROOP ST, Chicago, IL",41.90917,-87.660584
6071,"003XX W ELM ST, Chicago, IL",41.9034009,-87.6292457
6072,"047XX S LAKE SHORE DR NB, Chicago, IL",41.8034953,-87.583697
6073,"041XX S LAKE SHORE DR SB, Chicago, IL",41.8034953,-87.583697
6074,"010XX N LAKE SHORE DR, Chicago, IL",41.9479396,-87.6438427
6075,"006XX W ARLINGTON PL, Chicago, IL",41.92672779999999,-87.64239150000002
6076,"019XX W 33RD ST, Chicago, IL",41.8342787,-87.6559166
6077,"008XX W NELSON ST, Chicago, IL",41.9368592,-87.67583499999999
6078,"088XX S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.7693301,-87.61536319999999
6079,"041XX W IRVING PARK RD, Chicago, IL",41.95437889999999,-87.64701199999999
6080,"075XX S CHAMPLAIN AVE, Chicago, IL",41.7365817,-87.60853360000002
6081,"038XX N HERMITAGE AVE, Chicago, IL",41.9524026,-87.6725821
6082,"009XX E 60TH ST, Chicago, IL",41.785366,-87.603566
6083,"005XX N ARMOUR ST, Chicago, IL",41.8924415,-87.6655461
6084,"039XX N KEDVALE AVE, Chicago, IL",41.9463229,-87.7312736
6085,"033XX W 71ST ST, Chicago, IL",41.7647925,-87.674754
6086,"022XX W ESTES AVE, Chicago, IL",42.0110974,-87.68605289999999
6087,"025XX W CERMAK RD, Chicago, IL",41.85340619999999,-87.63574539999999
6088,"011XX W WILSON AVE, Chicago, IL",41.9643864,-87.74608289999999
6089,"052XX N PAULINA ST, Chicago, IL",41.9520032,-87.67142179999999
6090,"028XX W DICKENS AVE, Chicago, IL",41.9189782,-87.72843929999999
6091,"015XX W ADAMS ST, Chicago, IL",41.8792285,-87.653408
6092,"001XX N HERMITAGE AVE, Chicago, IL",41.9524026,-87.6725821
6093,"027XX N TROY ST, Chicago, IL",41.9427399,-87.706498
6094,"046XX W 47TH ST, Chicago, IL",41.8082876,-87.6947035
6095,"010XX S WABASH AVE, Chicago, IL",41.7740666,-87.6239578
6096,"006XX W CHICAGO AVE, Chicago, IL",41.8956094,-87.7016721
6097,"002XX N HALSTED ST, Chicago, IL",41.9160828,-87.6484419
6098,"001XX N CLINTON St, Chicago, IL",41.886064,-87.6413178
6099,"079XX S KIRKLAND AVE, Chicago, IL",41.8485519,-87.73332119999999
6100,"043XX W DIVERSEY AVE, Chicago, IL",41.93143389999999,-87.7539673
6101,"022XX N KEYSTONE AVE, Chicago, IL",41.9408666,-87.728461
6102,"010XX E 57TH ST, Chicago, IL",41.79117919999999,-87.5946384
6103,"002XX N DEARBORN ST, Chicago, IL",41.88606,-87.62987210000001
6104,"001XX W 33RD ST, Chicago, IL",41.8342787,-87.6559166
6105,"014XX W CHICAGO AVE, Chicago, IL",41.8956094,-87.7016721
6106,"056XX W BELMONT AVE, Chicago, IL",41.9387617,-87.75176669999999
6107,"030XX S ASHLAND AVE, Chicago, IL",41.8225032,-87.6672433
6108,"021XX W 19TH ST, Chicago, IL",41.8557868,-87.68083519999999
6109,"0000X E Randolph St, Chicago, IL",41.8825524,-87.62255139999999
6110,"037XX S STATE ST, Chicago, IL",41.870003,-87.62729709999999
6111,"055XX S KILBOURN AVE, Chicago, IL",41.7525048,-87.7342175
6112,"030XX N TROY ST, Chicago, IL",41.9427399,-87.706498
6113,"062XX N KENMORE AVE, Chicago, IL",41.9578811,-87.6562228
6114,"026XX N HERMITAGE AVE, Chicago, IL",41.9524026,-87.6725821
